preco,condominio,iptu,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
3000.0,2653.0,,Rua Sophia Ambuba,"Cobertura para alugar com 181 m², 3 quartos, 4 banheiros, 3 vagas emVila Andrade, São Paulo",3.0,4,181.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-vila-andrade-sao-paulo-181m2-id-2874916085/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,3.0,Vila Andrade,Cobertura,16.574585635359117,"Rua Sophia Ambuba, Vila Andrade, São Paulo, SP, Brasil",-23.6346343,-46.7356119,rua_bairro
25000.0,,,Rua Doutor Eduardo de Souza Aranha,"Apartamento para alugar com 145 m², 3 quartos, 4 banheiros, 2 vagas emVila Nova Conceição, São Paulo",3.0,4,145.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-vila-nova-conceicao-sao-paulo-145m2-id-2858036917/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,2.0,Vila Nova Conceição,Apartamento,172.41379310344828,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
5000.0,1340.0,315.0,Rua Doutor Virgílio de Carvalho Pinto,"Apartamento para alugar com 51 m², 2 quartos, 1 banheiro, 1 vaga emPinheiros, São Paulo",2.0,1,51.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-pinheiros-sao-paulo-51m2-id-2866230207/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Pinheiros,Apartamento,98.03921568627452,"Rua Doutor Virgílio de Carvalho Pinto, Pinheiros, São Paulo, SP, Brasil",-23.5637011,-46.6833831,rua_bairro
40000.0,,,Rua das Barcas,"Casa para alugar com 689 m², 4 quartos, 6 banheiros, 4 vagas emJardim dos Estados, São Paulo",4.0,6,689.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-jardim-dos-estados-sao-paulo-689m2-id-2868870847/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,4.0,Jardim dos Estados,Casa,58.055152394775035,"Rua das Barcas, Jardim dos Estados, São Paulo, SP, Brasil",-23.6386265,-46.685638,rua_bairro
3200.0,1300.0,300.0,Alameda Joaquim Eugênio de Lima,"Flat para alugar com 47 m², 1 quarto, 1 banheiro, 1 vaga emJardim Paulista, São Paulo",1.0,1,47.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-jardim-paulista-sao-paulo-47m2-id-2853840756/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Jardim Paulista,Flat,68.08510638297872,"Alameda Joaquim Eugênio de Lima, Jardim Paulista, São Paulo, SP, Brasil",-23.5710111,-46.6556779,rua_bairro
18800.0,1400.0,778.0,Rua Casa do Ator,"Apartamento para alugar com 105 m², 2 quartos, 3 banheiros, 2 vagas emVila Olímpia, São Paulo",2.0,3,105.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-olimpia-sao-paulo-105m2-id-2693598479/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,2.0,Vila Olímpia,Apartamento,179.04761904761904,"Rua Casa do Ator, Vila Olímpia, São Paulo, SP, Brasil",-23.5964106,-46.6842829,rua_bairro
3200.0,690.0,130.0,Rua Cândido Lacerda,"Apartamento para alugar com 36 m², 1 quarto, 1 banheiro, 1 vaga emVila Regente Feijó, São Paulo",1.0,1,36.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-vila-regente-feijo-sao-paulo-36m2-id-2841872337/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Vila Regente Feijó,Apartamento,88.88888888888889,"Vila Regente Feijó, São Paulo, SP, Brasil",,,falhou
1900.0,1800.0,500.0,Avenida Ibijaú,"Flat para alugar com 37 m², 1 quarto, 1 banheiro, 1 vaga emMoema, São Paulo",1.0,1,37.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-moema-sao-paulo-37m2-id-2842116439/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Moema,Flat,51.351351351351354,"Avenida Ibijaú, Moema, São Paulo, SP, Brasil",-23.605575,-46.6659696,rua_bairro
2600.0,1800.0,400.0,Rua Doutor Fadlo Haidar,"Flat para alugar com 40 m², 1 quarto, 1 banheiro, 1 vaga emVila Olímpia, São Paulo",1.0,1,40.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-olimpia-sao-paulo-40m2-id-2871274839/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Vila Olímpia,Flat,65.0,"Vila Olímpia, São Paulo, SP, Brasil",,,falhou
15000.0,2955.0,1376.0,Rua Doutor Barros Cruz,"Apartamento para alugar com 184 m², 4 quartos, 5 banheiros, 3 vagas emVila Mariana, São Paulo",4.0,5,184.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-vila-mariana-sao-paulo-184m2-id-2856453140/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,3.0,Vila Mariana,Apartamento,81.52173913043478,"Rua Doutor Barros Cruz, Vila Mariana, São Paulo, SP, Brasil",-23.5941283,-46.629932,rua_bairro
3000.0,1200.0,200.0,Rua Herculano de Freitas,"Flat para alugar com 42 m², 1 quarto, 1 banheiro, 1 vaga emBela Vista, São Paulo",1.0,1,42.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-bela-vista-sao-paulo-42m2-id-2853841880/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Bela Vista,Flat,71.42857142857143,"Rua Herculano de Freitas, Bela Vista, São Paulo, SP, Brasil",-23.5552798,-46.6529238,rua_bairro
15000.0,2675.0,931.0,Rua Luís Dias,"Apartamento para alugar com 129 m², 2 quartos, 3 banheiros, 2 vagas emItaim Bibi, São Paulo",2.0,3,129.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-itaim-bibi-sao-paulo-129m2-id-2864054263/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,2.0,Itaim Bibi,Apartamento,116.27906976744185,"Rua Luís Dias, Itaim Bibi, São Paulo, SP, Brasil",-23.5884793,-46.6778533,rua_bairro
9000.0,1900.0,650.0,Avenida Doutor Cândido Motta Filho,"Cobertura para alugar com 174 m², 2 quartos, 3 banheiros, 2 vagas emCidade São Francisco, São Paulo",2.0,3,174.0,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-2-quartos-com-piscina-cidade-sao-francisco-sao-paulo-174m2-id-2818200832/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,2.0,Cidade São Francisco,Cobertura,51.724137931034484,"Cidade São Francisco, São Paulo, SP, Brasil",,,falhou
4000.0,900.0,320.0,Rua Pacobá,"Apartamento para alugar com 38 m², 2 quartos, 1 banheiro, 1 vaga emJardim Panorama, São Paulo",2.0,1,38.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-jardim-panorama-sao-paulo-38m2-id-2848197388/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:20:36,1.0,Jardim Panorama,Apartamento,105.26315789473684,"Jardim Panorama, São Paulo, SP, Brasil",,,falhou
9500.0,2078.0,1016.0,Rua Nebraska,"Apartamento para alugar com 121 m², 3 quartos, 3 banheiros, 3 vagas emBrooklin Novo, São Paulo",3.0,3,121.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-brooklin-zona-sul-sao-paulo-sp-121m2-id-2833983078/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,3.0,Brooklin Novo,Apartamento,78.51239669421487,"Rua Nebraska, Brooklin Novo, São Paulo, SP, Brasil",-23.61009,-46.681847,rua_bairro
12000.0,1450.0,4072.0,Avenida Presidente Juscelino Kubitschek,"Apartamento para alugar com 54 m², 1 quarto, 1 banheiro, 1 vaga emVila Nova Conceição, São Paulo",1.0,1,54.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-vila-olimpia-zona-sul-sao-paulo-sp-54m2-id-2763318452/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,1.0,Vila Nova Conceição,Apartamento,222.22222222222223,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
25000.0,5050.0,1410.0,Alameda Casa Branca,"Apartamento para alugar com 187 m², 3 quartos, 4 banheiros, 2 vagas emJardim Paulista, São Paulo",3.0,4,187.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-jardim-paulista-zona-sul-sao-paulo-sp-187m2-id-2873586924/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,2.0,Jardim Paulista,Apartamento,133.6898395721925,"Alameda Casa Branca, Jardim Paulista, São Paulo, SP, Brasil",-23.5699112,-46.6639666,rua_bairro
30000.0,3800.0,1967.0,Rua Tuim,"Cobertura para alugar com 355 m², 4 quartos, 5 banheiros, 3 vagas emVila Uberabinha, São Paulo",4.0,5,355.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-churrasqueira-na-varanda-vila-uberabinha-sao-paulo-355m2-id-2493180026/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,3.0,Vila Uberabinha,Cobertura,84.50704225352112,"Vila Uberabinha, São Paulo, SP, Brasil",,,falhou
12500.0,1100.0,3340.0,Rua Princesa Isabel,"Casa de condomínio para alugar com 105 m², 2 quartos, 1 banheiro, 2 vagas emBrooklin Paulista, São Paulo",2.0,1,105.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-area-de-servico-brooklin-paulista-sao-paulo-105m2-id-2867597970/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,2.0,Brooklin Paulista,Casa de condomínio,119.04761904761905,"Brooklin Paulista, São Paulo, SP, Brasil",,,falhou
3000.0,616.0,98.0,Rua Coronel Lisboa,"Apartamento para alugar com 21 m², 1 quarto, 1 banheiro emVila Mariana, São Paulo",1.0,1,21.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-academia-vila-mariana-sao-paulo-21m2-id-2870196779/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,,Vila Mariana,Apartamento,142.85714285714286,"Rua Coronel Lisboa, Vila Mariana, São Paulo, SP, Brasil",-23.5948462,-46.6396873,rua_bairro
1150.0,35.0,78.0,Rua Vasconcelos de Almeida,"Casa para alugar com 40 m², 1 quarto, 1 banheiro emVila Barbosa, São Paulo",1.0,1,40.0,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-vila-barbosa-sao-paulo-40m2-id-2874844728/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,,Vila Barbosa,Casa,28.75,"Vila Barbosa, São Paulo, SP, Brasil",,,falhou
1300.0,280.0,,Avenida Sapopemba,"Apartamento para alugar com 36 m², 2 quartos, 1 banheiro emJardim Planalto, São Paulo",2.0,1,36.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-jardim-planalto-sao-paulo-36m2-id-2874865695/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,,Jardim Planalto,Apartamento,36.111111111111114,"Avenida Sapopemba, Jardim Planalto, São Paulo, SP, Brasil",-23.6108668,-46.5196123,rua_bairro
13000.0,1501.0,488.0,Avenida Rebouças,"Apartamento para alugar com 66 m², 2 quartos, 1 banheiro, 1 vaga emPinheiros, São Paulo",2.0,1,66.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-pinheiros-sao-paulo-66m2-id-2822099987/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,1.0,Pinheiros,Apartamento,196.96969696969697,"Avenida Rebouças, Pinheiros, São Paulo, SP, Brasil",-23.5636642,-46.6769083,rua_bairro
18500.0,,1400.0,Rua Tomé de Souza,"Casa para alugar com 500 m², 6 quartos, 5 banheiros emLapa, São Paulo",6.0,5,500.0,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-lapa-sao-paulo-500m2-id-2874617921/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,,Lapa,Casa,37.0,"Rua Tomé de Souza, Lapa, São Paulo, SP, Brasil",-23.5258655,-46.7089779,rua_bairro
25000.0,,5500.0,Rua dos Tamanás,"Casa para alugar com 900 m², 9 quartos, 12 banheiros, 6 vagas emVila Madalena, São Paulo",9.0,12,900.0,https://www.zapimoveis.com.br/imovel/venda-casa-9-quartos-vila-madalena-sao-paulo-900m2-id-2870616026/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,6.0,Vila Madalena,Casa,27.77777777777778,"Rua dos Tamanás, Vila Madalena, São Paulo, SP, Brasil",-23.5586044,-46.6953866,rua_bairro
15000.0,,5400.0,Rua Visconde de Porto Seguro,"Sobrado para alugar com 747 m², 4 quartos, 11 banheiros, 6 vagas emJardim dos Estados, São Paulo",4.0,11,747.0,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-4-quartos-com-churrasqueira-jardim-dos-estados-sao-paulo-747m2-id-2791388259/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,6.0,Jardim dos Estados,Sobrado,20.080321285140563,"Rua Visconde de Porto Seguro, Jardim dos Estados, São Paulo, SP, Brasil",-23.6418379,-46.6842418,rua_bairro
9000.0,2800.0,1000.0,Avenida Jacutinga,"Apartamento para alugar com 138 m², 1 quarto, 2 banheiros, 3 vagas emIndianópolis, São Paulo",1.0,2,138.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-indianopolis-sao-paulo-138m2-id-2867714386/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,3.0,Indianópolis,Apartamento,65.21739130434783,"Avenida Jacutinga, Indianópolis, São Paulo, SP, Brasil",-23.6021587,-46.6667776,rua_bairro
13500.0,1700.0,760.0,Rua Marcos Lopes,"Flat para alugar com 104 m², 1 quarto, 2 banheiros, 2 vagas emVila Nova Conceição, São Paulo",1.0,2,104.0,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-mobiliado-vila-nova-conceicao-sao-paulo-104m2-id-2867686068/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,2.0,Vila Nova Conceição,Flat,129.80769230769232,"Vila Nova Conceição, São Paulo, SP, Brasil",,,falhou
9400.0,1133.0,538.0,Alameda Itu,"Apartamento para alugar com 98 m², 3 quartos, 2 banheiros, 1 vaga emJardim Paulista, São Paulo",3.0,2,98.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-jardim-paulista-sao-paulo-98m2-id-2523831384/?source=ranking%2Crp,sao-paulo,sp,2026-03-13 18:21:03,1.0,Jardim Paulista,Apartamento,95.91836734693878,"Alameda Itu, Jardim Paulista, São Paulo, SP, Brasil",-23.5666844,-46.6562973,rua_bairro
